School Name,Site Name,Userid,Latitude,Longitude,Elevation,Measured At,Solar Measured At,Solar Noon At,Current Temp,Minimum Temp,Maximum Temp
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-04-11 20:15:31,2019-04-11 12:03:00,2019-04-11 20:11:00,8.7,7.5,9.1
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-04-10 20:15:36,2019-04-10 12:03:00,2019-04-10 20:12:00,8.6,6.3,11.3
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-04-09 20:15:35,2019-04-09 12:02:00,2019-04-09 20:12:00,10.8,6.6,14.4
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-04-08 20:15:33,2019-04-08 12:02:00,2019-04-08 20:12:00,11.5,8.8,12.6
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-04-07 20:15:24,2019-04-07 12:02:00,2019-04-07 20:12:00,10.7,9.2,12.2
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-04-06 20:15:31,2019-04-06 12:01:00,2019-04-06 20:13:00,9.7,4.8,11.3
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-04-05 20:15:44,2019-04-05 12:01:00,2019-04-05 20:13:00,9.2,8.7,16.7
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-04-04 20:15:34,2019-04-04 12:01:00,2019-04-04 20:13:00,11.8,7.7,13.9
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-04-03 20:15:32,2019-04-03 12:00:00,2019-04-03 20:14:00,12.5,10.2,14.6
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-04-02 20:15:33,2019-04-02 12:00:00,2019-04-02 20:14:00,13.4,10.3,15.3
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-04-01 20:15:36,2019-04-01 12:00:00,2019-04-01 20:14:00,12.8,8.9,20.8
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-03-31 20:15:22,2019-03-31 11:59:00,2019-03-31 20:14:00,16.1,2.6,18.6
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-03-30 20:15:39,2019-03-30 11:59:00,2019-03-30 20:15:00,13.0,2.4,17.2
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-03-29 20:15:20,2019-03-29 11:58:00,2019-03-29 20:15:00,12.5,2.9,15.8
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-03-28 20:15:38,2019-03-28 11:58:00,2019-03-28 20:15:00,15.0,2.7,17.9
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-03-27 20:15:27,2019-03-27 11:58:00,2019-03-27 20:16:00,12.9,3.7,15.0
